handleId,fieldType,name,description,productImageUrl,collection,sku,ribbon,price,surcharge,visible,discountMode,discountValue,inventory,weight,cost,productOptionName1,productOptionType1,productOptionDescription1,productOptionName2,productOptionType2,productOptionDescription2,productOptionName3,productOptionType3,productOptionDescription3,productOptionName4,productOptionType4,productOptionDescription4,productOptionName5,productOptionType5,productOptionDescription5,productOptionName6,productOptionType6,productOptionDescription6,additionalInfoTitle1,additionalInfoDescription1,additionalInfoTitle2,additionalInfoDescription2,additionalInfoTitle3,additionalInfoDescription3,additionalInfoTitle4,additionalInfoDescription4,additionalInfoTitle5,additionalInfoDescription5,additionalInfoTitle6,additionalInfoDescription6,customTextField1,customTextCharLimit1,customTextMandatory1,customTextField2,customTextCharLimit2,customTextMandatory2,brand
product_675ba061-ea2f-50ce-08e6-81abce146a74,Product,Saxo alto Harlem AS-400 Nuevo! Lacado vintage,"<p><strong>Saxo alto Harlem AS-400 Nuevo! Lacado vintage</strong></p><p>&nbsp;</p><p>Está lacado en color mate, lo que le da un aspecto vintage</p><p>&nbsp;</p><p>Ideal para estudiantes principiantes o intermedios. Calidad muy superior a otras marcas de precios similares. Muy buena calidad de zapatillas.</p><p>Mecanismo anatómico con Fa# agudo. Estuche ligero tipo mochila, con la forma del saxo.</p><p>Incluye boquilla, abrazadera, boquillero, correa, caña, paño de limpieza y el estuche.</p><p>Cada instrumento Harlem es testeado por el luthier antes de ser enviado.&nbsp;</p><p>&nbsp;</p><p>La línea de instrumentos de viento Harlem se caracteriza por tener una excelente relación entre su calidad y su bajo coste, y por abarcar una amplia gama de instrumentos, incluso los no tan tradicionales en las gamas de estudio, como el altello (saxo alto recto) o el saxo barítono.</p><p>Pensada para los estudiantes, aporta ligereza, facilidad de ejecución y muy buena respuesta de los materiales con el paso del tiempo, como las zapatillas en los saxos, flautas y clarinetes, los pistones en las trompetas, flugel y trombón de pistones, y una robusta vara en el trombón de varas. Todo para acompañarte en el estudio hasta dar el salto a un instrumento profesional.</p><p>Los estuches que los acompañan son muy ligeros y tipo mochila en la mayoría de los casos. Los de saxo alto presentan la forma anatómica del saxo, en vez del tradicional rectangular que es más grande para transportar. El de saxo barítono tiene ruedas para moverse por la ciudad.</p>",c7f112_07ef2f1600c14473abfd6c10e912a0c4~mv2.jpg;c7f112_1747a01d73f2460b81ba1fe81500f8f2~mv2.jpg;c7f112_93ad0f0af59744d9803baa58f65037d2~mv2.jpg;c7f112_659b3aeb0353485eab8290e8c708a53f~mv2.jpg;c7f112_19a36e257c1d4283a43aa89211d5783a~mv2.jpg;c7f112_a4ffda8b08d94e07879fc6cfd4f0a433~mv2.jpg;c7f112_398df454269d4081a3e2c5230a696acb~mv2.jpg;c7f112_e6b45ab0df98468e9e9aa8e1ec598ff3~mv2.jpg;c7f112_f15470b50b664c44b8d0c22874e00d63~mv2.jpg,Saxo alto,,,620.0,,true,PERCENT,0.0,0,2.0,,,,,,,,,,,,,,,,,,,,POLÍTICA DE ENVÍOS,"<p>Envío gratuito a toda España peninsular.</p>

<p>Consultar costo de envío a otros destinos.</p>

<p>Enviamos a todo el mundo</p>
",,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Product,"Caja de 10 Cañas González ""German Cut"" para clarinete en Bb","<p>Caja de 10 Cañas González ""German Cut"" para clarinete en Bb.</p><p>Corte americano ""Unfiled""</p><p>Importadas de Argentina. Cultivo ecológico sin agroquímicos ni pesticidas.</p><p>Durezas&nbsp;equivalentes con Vandoren tradicional.&nbsp;</p><p>Cañas pensada&nbsp;para ser utilizada en boquillas de tipo alemán.&nbsp;Su dureza está&nbsp;dividida&nbsp;en 1/4 de fuerza para una elección más precisa. Es una caña flexible, brillante y espontánea.</p><p>&nbsp;</p><p><strong>De la web de ""Cañas González"":</strong></p><p>Cañas Gonzalez propiedad de Argendonax S.A. es uno de los principales fabricantes de cañas para clarinete, cañas para saxofon, cañas para oboe, cañas para corno ingles, cañas para fagot y cañas para contrafagot. Toda la materia prima empleada en nuestros productos, proviene de nuestra propia plantación de Arundo Donax en 3 de Mayo al pie de los Andes, considerada la más grande a nivel mundial.<br>Desde los comienzos en el año 1982 nuestra misión ha sido involucrarnos personalizadamente y aplicar un exhaustivo control de calidad en cada etapa del proceso de fabricación, desde el cultivo, producción, distribución hasta la evaluación de exigentes &nbsp;músicos profesionales. Para producir la mejor caña para instrumentos de vientos del mundo, teniendo en cuenta la calidad por sobre la cantidad.<br>Mediante un profundo compromiso con el medio ambiente elegimos solo la mejor materia prima de extraordinarias características respetando siempre la tradición familiar. Hoy, cañas Gonzalez es pionera en la división de sus medidas en cuartos de dureza, brindando al músico un sistema más exacto de selección y menor descarte de cañas por caja. Además la marca es sinónimo de excelencia en más de 30 países que componen nuestra red de distribución.</p>",c7f112_d59c45a474504b849c6c7ad6313f7c92~mv2.jpg,Cañas Clarinete,,,19.8,,false,PERCENT,0.0,0,,,Dureza,DROP_DOWN,Dureza 1 1/2;Dureza 1 3/4;Dureza 2;Dureza 2 1/4;Dureza 2 1/2;Dureza 2 3/4;Dureza 3;Dureza 3 1/4;Dureza 3 1/2;Dureza 3 3/4;Dureza 4;Dureza 4 1/4;Dureza 4 1/2;Dureza 4 3/4,,,,,,,,,,,,,,,,POLÍTICA DE ENVÍOS,"<p>Costo de envío certificado&nbsp;a España peninsular €4</p>

<p>Consultar costo de envío a otros destinos.</p>

<p>Enviamos a todo el mundo.</p>
",,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 1 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4 1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2 1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_96ca98fe-7acf-54e7-8cb2-c801a3e17bc2,Variant,,,,,,,,,true,,,99,0.015,,,,Dureza 2 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Product,"Caja de 10 Cañas González ""GD"" para clarinete en Bb","<p>Caja de 10 Cañas González ""GD"" para clarinete en Bb.</p><p>Corte francés ""Filed""</p><p>Importadas de Argentina. Cultivo ecológico sin agroquímicos ni pesticidas.</p><p>Durezas&nbsp;equivalentes con Vandoren V12 / Rue Lepic.&nbsp;</p><p>Cañas pensada&nbsp;para grandes solistas que buscan un sonido superior y más profundo.&nbsp;Su dureza está&nbsp;dividida&nbsp;en 1/4 de fuerza para una elección más precisa. Posee más madera en el talón, por lo tanto es una caña más vibrante y duradera.</p><p>&nbsp;</p><p><strong>De la web de ""Cañas González"":</strong></p><p>Cañas Gonzalez propiedad de Argendonax S.A. es uno de los principales fabricantes de cañas para clarinete, cañas para saxofon, cañas para oboe, cañas para corno ingles, cañas para fagot y cañas para contrafagot. Toda la materia prima empleada en nuestros productos, proviene de nuestra propia plantación de Arundo Donax en 3 de Mayo al pie de los Andes, considerada la más grande a nivel mundial.<br>Desde los comienzos en el año 1982 nuestra misión ha sido involucrarnos personalizadamente y aplicar un exhaustivo control de calidad en cada etapa del proceso de fabricación, desde el cultivo, producción, distribución hasta la evaluación de exigentes &nbsp;músicos profesionales. Para producir la mejor caña para instrumentos de vientos del mundo, teniendo en cuenta la calidad por sobre la cantidad.<br>Mediante un profundo compromiso con el medio ambiente elegimos solo la mejor materia prima de extraordinarias características respetando siempre la tradición familiar. Hoy, cañas Gonzalez es pionera en la división de sus medidas en cuartos de dureza, brindando al músico un sistema más exacto de selección y menor descarte de cañas por caja. Además la marca es sinónimo de excelencia en más de 30 países que componen nuestra red de distribución.</p>",c7f112_011a28298e044294b4bda98f374ce0e0~mv2.jpg;c7f112_da9d33b820544ff592955813c7cca629~mv2.jpg,Cañas Clarinete,,,28.0,,true,PERCENT,0.0,0,,,Dureza,DROP_DOWN,Dureza 2 1/4;Dureza 2 1/2;Dureza 2 3/4;Dureza 3;Dureza 3 1/4;Dureza 3 1/2;Dureza 3 3/4;Dureza 4;Dureza 4 1/4;Dureza 4 1/2;Dureza 4 3/4;Dureza 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,González
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2 1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4 1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,99,0.015,,,,Dureza 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_ff0be702-a18b-cf4b-fdd3-e7212bd01aad,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Product,"Caja de 10 Cañas González ""FOF"" para clarinete en Bb","<p>Caja de 10 Cañas González ""FOF"" para clarinete en Bb.</p><p>Corte americano ""Unfiled""</p><p>Importadas de Argentina. Cultivo ecológico sin agroquímicos ni pesticidas.</p><p>Durezas&nbsp;equivalentes con Vandoren V12 / Rue Lepic.&nbsp;</p><p>Cañas desarrollada junto a clarinetistas profesionales, para su uso tanto en música clásica como popular.&nbsp;Su dureza está dividida en 1/4 de fuerza para una elección más precisa. Posee más madera en el corazón, y logra un excelente balance entre graves y agudos.</p><p>&nbsp;</p><p><strong>De la web de ""Cañas González"":</strong></p><p>Cañas Gonzalez propiedad de Argendonax S.A. es uno de los principales fabricantes de cañas para clarinete, cañas para saxofon, cañas para oboe, cañas para corno ingles, cañas para fagot y cañas para contrafagot. Toda la materia prima empleada en nuestros productos, proviene de nuestra propia plantación de Arundo Donax en 3 de Mayo al pie de los Andes, considerada la más grande a nivel mundial.<br>Desde los comienzos en el año 1982 nuestra misión ha sido involucrarnos personalizadamente y aplicar un exhaustivo control de calidad en cada etapa del proceso de fabricación, desde el cultivo, producción, distribución hasta la evaluación de exigentes &nbsp;músicos profesionales. Para producir la mejor caña para instrumentos de vientos del mundo, teniendo en cuenta la calidad por sobre la cantidad.<br>Mediante un profundo compromiso con el medio ambiente elegimos solo la mejor materia prima de extraordinarias características respetando siempre la tradición familiar. Hoy, cañas Gonzalez es pionera en la división de sus medidas en cuartos de dureza, brindando al músico un sistema más exacto de selección y menor descarte de cañas por caja. Además la marca es sinónimo de excelencia en más de 30 países que componen nuestra red de distribución.</p>",c7f112_e4796f0621a1496dac6a098cc9e3abc9~mv2.jpg;c7f112_da9d33b820544ff592955813c7cca629~mv2.jpg,Cañas Clarinete,,,25.5,,true,PERCENT,0.0,0,,,Dureza,DROP_DOWN,Dureza 2 1/4;Dureza 2 1/2;Dureza 2 3/4;Dureza 3;Dureza 3 1/4;Dureza 3 1/2;Dureza 3 3/4;Dureza 4;Dureza 4 1/4;Dureza 4 1/2;Dureza 4 3/4;Dureza 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,González
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,0,0.015,,,,Dureza 4 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,0,0.015,,,,Dureza 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,0,0.015,,,,Dureza 5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,0,0.015,,,,Dureza 4 3/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,0,0.015,,,,Dureza 2 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,0,0.015,,,,Dureza 2 1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_480d9047-a5e1-8542-d1b2-212abe7a45f4,Variant,,,,,,,,,true,,,0,0.015,,,,Dureza 4 1/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52d61452-7a0a-d6a3-a097-0bcf0b960cb5,Product,"Caja de 10 Cañas González ""Jazz Local 627"" para saxo soprano","<p>Caja de 10&nbsp;Cañas González ""Jazz Local 627"" para saxo soprano</p><p>Corte americano&nbsp;""Unfiled""</p><p>Importadas de Argentina. Cultivo ecológico sin agroquímicos ni pesticidas.</p><p>Durezas&nbsp;equivalentes con Vandoren Java /&nbsp;ZZ.&nbsp;</p><p>Cañas pensadas para su uso&nbsp;en el jazz, de sonido un poco más brillante y rápida respuesta</p><p>&nbsp;</p><p><strong>De la web de ""Cañas González"":</strong></p><p>Cañas Gonzalez propiedad de Argendonax S.A. es uno de los principales fabricantes de cañas para clarinete, cañas para saxofon, cañas para oboe, cañas para corno ingles, cañas para fagot y cañas para contrafagot. Toda la materia prima empleada en nuestros productos, proviene de nuestra propia plantación de Arundo Donax en 3 de Mayo al pie de los Andes, considerada la más grande a nivel mundial.<br>Desde los comienzos en el año 1982 nuestra misión ha sido involucrarnos personalizadamente y aplicar un exhaustivo control de calidad en cada etapa del proceso de fabricación, desde el cultivo, producción, distribución hasta la evaluación de exigentes &nbsp;músicos profesionales. Para producir la mejor caña para instrumentos de vientos del mundo, teniendo en cuenta la calidad por sobre la cantidad.<br>Mediante un profundo compromiso con el medio ambiente elegimos solo la mejor materia prima de extraordinarias características respetando siempre la tradición familiar. Hoy, cañas Gonzalez es pionera en la división de sus medidas en cuartos de dureza, brindando al músico un sistema más exacto de selección y menor descarte de cañas por caja. Además la marca es sinónimo de excelencia en más de 30 países que componen nuestra red de distribución.</p>",c7f112_61eab09594fc4c6fa67e1e1ee910323f~mv2.jpg;c7f112_e78dadd2ec3e43ff9b4fe45c4c2f3df7~mv2.png,Cañas Saxo Soprano,,,18.5,,true,PERCENT,0.0,0,,,Dureza,DROP_DOWN,Dureza 1 1/2;Dureza 2;Dureza 2 1/2;Dureza 3;Dureza 3 1/2;Dureza 4;Dureza 4 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,González
product_52d61452-7a0a-d6a3-a097-0bcf0b960cb5,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52d61452-7a0a-d6a3-a097-0bcf0b960cb5,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52d61452-7a0a-d6a3-a097-0bcf0b960cb5,Variant,,,,,,,,,true,,,99,0.015,,,,Dureza 2 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52d61452-7a0a-d6a3-a097-0bcf0b960cb5,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52d61452-7a0a-d6a3-a097-0bcf0b960cb5,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52d61452-7a0a-d6a3-a097-0bcf0b960cb5,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_52d61452-7a0a-d6a3-a097-0bcf0b960cb5,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b2902b-84d6-9705-0b6e-0db4a88e73a8,Product,"Caja de 10 Cañas González ""Jazz Local 627"" para saxo alto","<p>Caja de 10&nbsp;Cañas González ""Jazz Local 627"" para saxo alto</p><p>Corte americano&nbsp;""Unfiled""</p><p>Importadas de Argentina. Cultivo ecológico sin agroquímicos ni pesticidas.</p><p>Durezas&nbsp;equivalentes con Vandoren Java /&nbsp;ZZ.&nbsp;</p><p>Cañas pensadas para su uso&nbsp;en el jazz, de sonido un poco más brillante y rápida respuesta</p><p>&nbsp;</p><p><strong>De la web de ""Cañas González"":</strong></p><p>Cañas Gonzalez propiedad de Argendonax S.A. es uno de los principales fabricantes de cañas para clarinete, cañas para saxofon, cañas para oboe, cañas para corno ingles, cañas para fagot y cañas para contrafagot. Toda la materia prima empleada en nuestros productos, proviene de nuestra propia plantación de Arundo Donax en 3 de Mayo al pie de los Andes, considerada la más grande a nivel mundial.<br>Desde los comienzos en el año 1982 nuestra misión ha sido involucrarnos personalizadamente y aplicar un exhaustivo control de calidad en cada etapa del proceso de fabricación, desde el cultivo, producción, distribución hasta la evaluación de exigentes &nbsp;músicos profesionales. Para producir la mejor caña para instrumentos de vientos del mundo, teniendo en cuenta la calidad por sobre la cantidad.<br>Mediante un profundo compromiso con el medio ambiente elegimos solo la mejor materia prima de extraordinarias características respetando siempre la tradición familiar. Hoy, cañas Gonzalez es pionera en la división de sus medidas en cuartos de dureza, brindando al músico un sistema más exacto de selección y menor descarte de cañas por caja. Además la marca es sinónimo de excelencia en más de 30 países que componen nuestra red de distribución.</p>",c7f112_56083679926243c898f8107c82f45a32~mv2.jpg;c7f112_e78dadd2ec3e43ff9b4fe45c4c2f3df7~mv2.png,Cañas Saxo Alto,,,24.2,,true,PERCENT,0.0,0,,,Dureza,DROP_DOWN,Dureza 1 1/2;Dureza 2;Dureza 2 1/2;Dureza 3;Dureza 3 1/2;Dureza 4;Dureza 4 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,González
product_e3b2902b-84d6-9705-0b6e-0db4a88e73a8,Variant,,,,,,,,,true,,,99,0.015,,,,Dureza 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b2902b-84d6-9705-0b6e-0db4a88e73a8,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b2902b-84d6-9705-0b6e-0db4a88e73a8,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b2902b-84d6-9705-0b6e-0db4a88e73a8,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b2902b-84d6-9705-0b6e-0db4a88e73a8,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b2902b-84d6-9705-0b6e-0db4a88e73a8,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_e3b2902b-84d6-9705-0b6e-0db4a88e73a8,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7652be9e-aa1c-73bc-39db-e8c315377e0b,Product,"Caja de 5 Cañas González ""Jazz Local 627"" para saxo barítono","<p>Caja de 5&nbsp;Cañas González ""Jazz Local 627"" para saxo barítono</p><p>Corte americano&nbsp;""Unfiled""</p><p>Importadas de Argentina. Cultivo ecológico sin agroquímicos ni pesticidas.</p><p>Durezas&nbsp;equivalentes con Vandoren Java /&nbsp;ZZ.&nbsp;</p><p>Cañas pensadas para su uso&nbsp;en el jazz, de sonido un poco más brillante y rápida respuesta</p><p>&nbsp;</p><p><strong>De la web de ""Cañas González"":</strong></p><p>Cañas Gonzalez propiedad de Argendonax S.A. es uno de los principales fabricantes de cañas para clarinete, cañas para saxofon, cañas para oboe, cañas para corno ingles, cañas para fagot y cañas para contrafagot. Toda la materia prima empleada en nuestros productos, proviene de nuestra propia plantación de Arundo Donax en 3 de Mayo al pie de los Andes, considerada la más grande a nivel mundial.<br>Desde los comienzos en el año 1982 nuestra misión ha sido involucrarnos personalizadamente y aplicar un exhaustivo control de calidad en cada etapa del proceso de fabricación, desde el cultivo, producción, distribución hasta la evaluación de exigentes &nbsp;músicos profesionales. Para producir la mejor caña para instrumentos de vientos del mundo, teniendo en cuenta la calidad por sobre la cantidad.<br>Mediante un profundo compromiso con el medio ambiente elegimos solo la mejor materia prima de extraordinarias características respetando siempre la tradición familiar. Hoy, cañas Gonzalez es pionera en la división de sus medidas en cuartos de dureza, brindando al músico un sistema más exacto de selección y menor descarte de cañas por caja. Además la marca es sinónimo de excelencia en más de 30 países que componen nuestra red de distribución.</p>",c7f112_22c72baa2d494e47a43945e369de9130~mv2.jpg;c7f112_e78dadd2ec3e43ff9b4fe45c4c2f3df7~mv2.png,Cañas Saxo Barítono,,,32.0,,true,PERCENT,0.0,0,,,Dureza,DROP_DOWN,Dureza 1 1/2;Dureza 2;Dureza 2 1/2;Dureza 3;Dureza 3 1/2;Dureza 4;Dureza 4 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,González
product_7652be9e-aa1c-73bc-39db-e8c315377e0b,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7652be9e-aa1c-73bc-39db-e8c315377e0b,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7652be9e-aa1c-73bc-39db-e8c315377e0b,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 2 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7652be9e-aa1c-73bc-39db-e8c315377e0b,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7652be9e-aa1c-73bc-39db-e8c315377e0b,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 1 1/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7652be9e-aa1c-73bc-39db-e8c315377e0b,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
product_7652be9e-aa1c-73bc-39db-e8c315377e0b,Variant,,,,,,,,,true,,,100,0.015,,,,Dureza 4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
